Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,RainToday,RainTomorrow,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,TomorrowTemp
2013-05-10,Melbourne,0.0,4.6,9.4,3,39.0,3,5,19.0,22.0,0.0,,25.1,9.8,16.9,25.1,9.0,16.9,8.7,61.6,0.0,0,0.0,1028.0,81.7,30.0,130.2,11.2,5.0,428,1043,0.0,17.1
2013-05-11,Melbourne,,5.2,8.2,5,56.0,3,3,31.0,28.0,,,24.1,10.5,17.1,24.1,10.5,17.1,6.9,54.1,0.0,0,0.0,1024.4,81.3,26.9,131.1,11.3,5.0,429,1042,0.04,18.0
2013-05-12,Melbourne,,7.2,3.5,3,59.0,3,3,44.0,35.0,,0.0,22.1,15.1,18.0,22.1,15.1,18.0,7.3,50.8,0.087,100,4.17,1017.4,91.9,24.3,61.9,5.3,3.0,430,1041,0.07,12.5
2013-05-13,Melbourne,0.4,5.0,4.5,13,54.0,3,13,20.0,33.0,0.0,1.0,17.1,8.1,12.5,17.1,4.5,12.1,7.4,72.3,1.425,100,12.5,1012.6,60.5,18.3,96.0,8.3,5.0,431,1041,0.1,9.9
2013-05-14,Melbourne,2.4,3.8,5.2,6,52.0,3,6,30.0,22.0,1.0,1.0,13.1,6.1,9.9,13.1,2.2,8.5,3.9,67.6,0.0,0,0.0,1010.3,55.8,22.8,94.6,8.2,4.0,432,1040,0.13,11.3
2013-05-15,Melbourne,2.2,2.8,3.6,7,59.0,3,3,33.0,37.0,1.0,1.0,15.0,8.9,11.3,15.0,5.5,10.3,6.6,73.2,1.477,100,12.5,1005.7,76.4,17.7,75.9,6.5,4.0,433,1039,0.17,11.3
2013-05-16,Melbourne,8.6,2.6,2.1,15,67.0,13,12,31.0,31.0,1.0,1.0,14.2,9.7,11.3,14.2,7.1,11.1,8.1,80.8,11.125,100,16.67,1008.4,71.3,14.9,78.4,6.7,4.0,434,1038,0.2,11.3
2013-05-17,Melbourne,3.8,3.0,3.5,12,39.0,13,11,24.0,19.0,1.0,,15.1,9.1,11.3,15.1,6.0,10.4,7.7,79.3,1.842,100,8.33,1015.0,67.9,16.1,102.2,8.9,5.0,434,1037,0.23,10.0
2013-05-18,Melbourne,,1.2,0.8,11,39.0,13,13,13.0,17.0,,,13.1,7.1,10.0,13.1,4.4,8.9,7.4,84.3,0.364,100,12.5,1017.3,70.1,15.7,80.3,6.9,3.0,435,1037,0.25,11.1
2013-05-19,Melbourne,,1.0,8.1,3,46.0,14,13,13.0,15.0,,0.0,15.3,6.7,11.1,15.3,4.3,10.3,6.4,74.4,0.018,100,4.17,1017.4,47.7,20.0,103.5,9.1,5.0,436,1036,0.3,11.5
2013-05-20,Melbourne,0.4,3.4,0.7,3,48.0,3,6,33.0,20.0,0.0,1.0,14.1,8.6,11.5,14.1,6.6,11.4,8.0,79.5,4.131,100,12.5,1015.0,64.8,17.6,86.5,7.4,4.0,437,1035,0.33,9.9
2013-05-21,Melbourne,5.2,0.6,7.2,14,26.0,7,3,11.0,7.0,1.0,0.0,16.1,5.6,9.9,16.1,3.2,8.9,6.1,78.6,0.055,100,4.17,1016.4,38.1,17.8,117.5,10.2,5.0,438,1034,0.36,7.9
2013-05-22,Melbourne,0.0,1.4,1.1,4,24.0,3,1,9.0,9.0,0.0,0.0,14.1,3.1,7.9,14.1,1.3,6.9,5.4,85.4,0.016,100,4.17,1013.4,74.2,20.0,76.3,6.5,3.0,439,1034,0.4,9.4
2013-05-23,Melbourne,0.0,1.4,8.8,9,39.0,11,10,9.0,26.0,0.0,0.0,15.1,3.8,9.4,15.1,2.4,8.5,6.7,84.6,0.055,100,4.17,1020.1,22.1,14.1,122.8,10.5,5.0,439,1033,0.43,9.3
2013-05-24,Melbourne,0.0,1.4,6.7,8,20.0,12,11,13.0,9.0,0.0,,15.1,3.6,9.3,15.1,1.8,8.4,6.5,84.3,0.2,100,8.33,1024.4,41.9,12.4,119.1,10.2,5.0,440,1033,0.46,12.0
2013-05-25,Melbourne,,1.0,8.3,15,33.0,6,15,9.0,24.0,,,17.5,7.2,12.0,17.5,5.3,11.4,7.8,77.2,0.018,100,4.17,1025.3,55.1,17.8,120.0,10.3,5.0,441,1032,0.5,12.3
2013-05-26,Melbourne,,2.8,0.0,13,37.0,14,12,19.0,17.0,,0.0,15.1,8.5,12.3,15.1,6.6,12.2,8.4,77.4,0.0,0,0.0,1027.4,87.2,16.0,33.7,2.8,2.0,442,1031,0.53,10.9
2013-05-27,Melbourne,0.0,1.0,1.3,10,28.0,16,10,0.0,19.0,0.0,0.0,14.4,6.1,10.9,14.4,3.7,10.6,8.7,86.6,0.055,100,4.17,1029.6,85.8,15.4,106.5,9.1,4.0,442,1031,0.57,10.1
2013-05-28,Melbourne,0.0,1.2,7.1,5,56.0,6,3,7.0,30.0,0.0,0.0,17.5,3.0,10.1,17.5,1.6,9.3,6.1,79.2,0.052,100,4.17,1027.5,67.6,20.8,85.8,7.3,5.0,443,1030,0.6,13.3
2013-05-29,Melbourne,0.0,2.6,2.7,3,52.0,3,6,26.0,28.0,0.0,1.0,18.1,7.6,13.3,18.1,5.8,13.0,7.1,68.3,0.0,0,0.0,1024.1,84.4,21.5,104.7,9.1,5.0,444,1030,0.63,13.9
2013-05-30,Melbourne,1.2,2.8,0.0,3,41.0,3,3,28.0,24.0,1.0,1.0,15.4,12.1,13.9,15.4,12.1,13.9,10.9,82.8,10.005,100,16.67,1022.2,84.0,15.7,36.6,3.0,2.0,445,1030,0.67,15.3
2013-05-31,Melbourne,9.2,2.6,3.7,3,63.0,3,3,39.0,31.0,1.0,,18.0,12.7,15.3,18.0,12.7,15.3,13.0,86.4,4.336,100,8.33,1020.6,48.5,15.7,113.3,9.7,5.0,445,1029,0.7,13.7
2013-06-01,Melbourne,,8.0,0.0,8,31.0,3,11,13.0,11.0,,,15.1,12.1,13.7,15.1,12.1,13.7,12.9,95.4,38.386,100,12.5,1013.2,84.3,10.1,49.3,4.3,2.0,446,1029,0.75,11.4
2013-06-02,Melbourne,,1.0,3.6,8,41.0,12,8,24.0,22.0,,1.0,14.2,9.1,11.4,14.2,6.1,11.0,9.5,88.6,0.185,100,8.33,1018.5,67.0,13.5,95.0,8.0,4.0,447,1028,0.77,11.7
2013-06-03,Melbourne,57.8,0.4,0.5,11,33.0,12,12,20.0,13.0,1.0,0.0,14.1,9.2,11.7,14.1,7.0,11.6,8.8,83.1,0.016,100,4.17,1024.6,83.4,16.5,51.7,4.4,2.0,447,1028,0.81,12.2
2013-06-04,Melbourne,0.6,0.8,0.0,15,19.0,16,16,0.0,0.0,0.0,0.0,14.4,9.3,12.2,14.4,8.7,12.2,9.6,85.0,0.372,100,4.17,1025.8,82.5,16.3,92.0,7.9,4.0,448,1028,0.84,12.0
2013-06-05,Melbourne,0.0,0.8,0.2,3,63.0,5,5,17.0,28.0,0.0,0.0,13.9,10.1,12.0,13.9,10.1,12.0,8.7,80.8,0.0,0,0.0,1021.0,85.7,17.6,41.0,3.5,2.0,448,1028,0.88,13.6
2013-06-06,Melbourne,0.0,1.8,3.2,3,57.0,3,6,26.0,31.0,0.0,1.0,16.2,11.5,13.6,16.2,11.5,13.6,8.4,70.9,0.0,0,0.0,1015.7,60.8,18.8,103.0,9.0,5.0,449,1027,0.91,11.0
2013-06-07,Melbourne,17.0,3.6,3.1,3,50.0,13,15,28.0,24.0,1.0,,14.0,5.1,11.0,14.0,2.5,10.6,6.9,76.7,7.619,100,8.33,1020.4,49.3,16.7,85.7,7.4,4.0,450,1027,0.95,8.7
2013-06-08,Melbourne,,1.8,7.9,3,30.0,3,6,17.0,20.0,,,14.6,3.2,8.7,14.6,0.9,7.0,3.7,72.8,0.059,100,4.17,1028.7,53.1,19.4,91.8,7.9,4.0,450,1027,0.98,8.0
2013-06-09,Melbourne,,1.6,6.6,3,33.0,3,6,20.0,15.0,,,14.1,3.1,8.0,14.1,0.5,6.2,3.6,75.0,0.0,0,0.0,1024.7,75.7,18.2,85.4,7.4,4.0,451,1027,0.0,10.0
2013-06-10,Melbourne,,2.0,6.5,3,65.0,3,3,26.0,31.0,,0.0,15.1,4.2,10.0,15.1,0.9,8.9,4.6,71.3,0.055,100,4.17,1018.0,65.0,20.0,67.3,5.8,3.0,451,1027,0.05,12.0
2013-06-11,Melbourne,0.4,3.2,0.0,3,59.0,3,3,39.0,20.0,0.0,0.0,14.4,9.1,12.0,14.4,7.3,11.9,7.8,75.7,0.443,100,4.17,1016.7,89.3,20.1,55.7,4.8,2.0,452,1027,0.08,10.1
2013-06-12,Melbourne,0.4,0.4,0.0,10,26.0,13,8,9.0,15.0,0.0,1.0,12.5,7.7,10.1,12.5,6.9,9.8,9.2,94.3,6.405,100,12.5,1010.8,90.0,11.1,23.3,2.1,1.0,452,1027,0.12,11.2
2013-06-13,Melbourne,9.8,1.0,0.0,10,48.0,10,8,20.0,20.0,1.0,1.0,12.1,10.1,11.2,12.1,10.1,11.2,10.4,94.9,6.245,100,16.67,1009.1,96.4,7.1,29.5,2.6,2.0,453,1027,0.15,11.0
2013-06-14,Melbourne,10.2,2.4,0.2,8,44.0,8,8,17.0,24.0,1.0,,12.7,8.1,11.0,12.7,6.1,10.8,8.0,82.3,3.714,100,8.33,1013.8,78.4,13.4,83.0,7.3,4.0,453,1027,0.18,9.5
2013-06-15,Melbourne,,1.2,2.0,10,41.0,15,10,9.0,17.0,,,12.7,7.1,9.5,12.7,4.9,8.6,6.1,80.3,0.053,100,4.17,1020.4,59.6,17.7,97.3,8.5,4.0,453,1027,0.22,8.9
2013-06-16,Melbourne,,0.6,5.9,10,41.0,12,8,11.0,17.0,,1.0,12.4,6.1,8.9,12.4,4.1,8.1,6.6,86.1,0.55,100,8.33,1020.0,50.8,13.7,102.3,8.7,4.0,454,1027,0.25,8.2
2013-06-17,Melbourne,2.0,1.4,0.1,8,26.0,15,8,13.0,17.0,1.0,1.0,10.8,4.5,8.2,10.8,3.0,6.9,7.4,94.3,1.094,100,8.33,1015.6,88.3,11.9,28.0,2.4,1.0,454,1027,0.25,9.8
2013-06-18,Melbourne,1.6,1.8,5.1,8,30.0,13,8,11.0,20.0,1.0,0.0,13.1,6.1,9.8,13.1,4.5,8.8,7.7,87.7,0.713,100,4.17,1018.9,65.6,13.4,77.3,6.6,3.0,454,1027,0.32,7.1
2013-06-19,Melbourne,0.0,1.0,8.0,10,30.0,14,10,9.0,17.0,0.0,0.0,13.1,2.4,7.1,13.1,0.9,6.3,4.6,85.6,0.221,100,4.17,1025.9,16.5,12.4,102.0,8.8,4.0,455,1027,0.35,6.1
2013-06-20,Melbourne,0.0,1.0,8.6,5,31.0,3,3,15.0,15.0,0.0,0.0,13.7,0.0,6.1,13.7,-2.4,4.3,2.7,80.9,0.092,100,8.33,1023.9,25.0,19.5,103.1,8.8,5.0,455,1027,0.39,6.4
2013-06-21,Melbourne,0.0,1.4,9.0,3,31.0,3,3,20.0,15.0,0.0,0.0,14.2,-0.1,6.4,14.2,-2.2,4.8,2.4,78.0,0.051,100,8.33,1020.9,57.1,27.2,105.7,9.0,4.0,455,1028,0.42,5.8
2013-06-22,Melbourne,0.0,0.8,9.0,3,26.0,3,10,17.0,13.0,0.0,0.0,13.6,-0.9,5.8,13.6,-2.7,4.5,2.3,80.2,0.049,100,8.33,1025.2,14.9,25.2,108.7,9.4,5.0,455,1028,0.45,5.7
2013-06-23,Melbourne,0.0,1.8,9.0,3,24.0,3,10,13.0,9.0,0.0,0.0,13.4,-1.1,5.7,13.4,-2.9,4.2,2.5,81.6,0.075,100,8.33,1029.5,10.3,14.8,108.4,9.4,5.0,456,1028,0.5,5.4
2013-06-24,Melbourne,0.0,0.8,1.3,3,19.0,14,12,11.0,9.0,0.0,0.0,10.9,0.2,5.4,10.9,-2.4,3.7,4.5,94.1,0.125,100,8.33,1028.0,77.1,8.6,87.5,7.5,4.0,456,1028,0.52,9.4
2013-06-25,Melbourne,0.0,0.2,7.2,2,22.0,10,9,11.0,9.0,0.0,0.0,15.2,5.1,9.4,15.2,3.3,8.5,6.7,84.8,0.0,0,0.0,1024.9,73.0,12.3,88.9,7.5,4.0,456,1029,0.55,7.6
2013-06-26,Melbourne,0.0,1.4,8.5,3,30.0,3,4,17.0,13.0,0.0,0.0,17.1,0.3,7.6,17.1,-1.3,6.0,3.7,78.7,0.166,100,8.33,1022.7,17.8,24.4,109.2,9.4,5.0,456,1029,0.59,9.5
2013-06-27,Melbourne,0.0,1.6,4.6,3,31.0,3,3,19.0,13.0,0.0,0.0,16.3,2.8,9.5,16.3,1.0,8.3,4.6,73.4,0.016,100,4.17,1021.6,55.8,35.8,82.1,7.2,3.0,456,1029,0.62,9.2
2013-06-28,Melbourne,0.0,1.0,7.5,3,24.0,3,8,13.0,9.0,0.0,0.0,16.1,4.0,9.2,16.1,2.0,8.5,5.6,79.8,0.0,0,0.0,1023.9,36.0,20.1,106.0,9.2,4.0,456,1030,0.66,7.7
2013-06-29,Melbourne,0.0,1.4,3.2,3,26.0,13,8,9.0,11.0,0.0,0.0,12.1,4.5,7.7,12.1,2.6,7.1,6.5,92.2,0.087,100,4.17,1027.0,47.6,8.9,98.1,8.4,4.0,456,1030,0.69,11.0
2013-06-30,Melbourne,0.0,1.0,6.1,14,35.0,3,13,15.0,17.0,0.0,0.0,17.2,4.3,11.0,17.2,1.9,9.9,7.4,80.3,0.163,100,8.33,1025.9,48.9,16.8,91.8,7.9,4.0,456,1031,0.75,13.3
2013-07-01,Melbourne,0.0,2.2,0.9,13,48.0,6,14,24.0,17.0,0.0,1.0,17.6,10.6,13.3,17.6,10.6,13.3,9.4,77.9,1.114,100,8.33,1022.6,81.2,18.1,89.7,7.6,4.0,456,1031,0.76,13.7
2013-07-02,Melbourne,1.6,2.0,8.2,7,43.0,6,7,22.0,26.0,1.0,0.0,17.6,10.1,13.7,17.6,10.1,13.7,7.5,67.5,0.0,0,0.0,1021.8,82.8,23.3,100.7,8.7,4.0,456,1031,0.79,11.3
2013-07-03,Melbourne,0.0,3.0,9.1,3,69.0,3,3,24.0,35.0,0.0,0.0,15.8,7.1,11.3,15.8,2.8,10.6,6.0,70.8,0.0,0,0.0,1019.2,34.6,20.6,110.9,9.5,5.0,456,1032,0.82,11.6
2013-07-04,Melbourne,0.0,4.0,4.3,3,78.0,3,3,48.0,43.0,0.0,0.0,15.1,8.1,11.6,15.1,2.8,10.4,4.8,63.9,0.0,0,0.0,1005.9,41.2,18.3,72.1,6.3,3.0,456,1032,0.86,10.3
2013-07-05,Melbourne,0.4,4.2,7.3,14,63.0,14,14,33.0,30.0,0.0,,12.2,7.7,10.3,12.2,3.6,9.3,2.4,58.3,0.597,100,4.17,1007.5,47.7,19.3,76.3,6.6,3.0,456,1033,0.89,10.4
2013-07-06,Melbourne,,3.4,4.6,3,48.0,3,7,31.0,20.0,,,14.1,6.9,10.4,14.1,4.9,9.2,5.4,72.8,1.582,100,12.5,1016.5,55.1,18.2,84.8,7.4,4.0,455,1034,0.93,8.0
2013-07-07,Melbourne,,1.2,4.0,3,35.0,3,3,30.0,28.0,,1.0,11.8,4.3,8.0,11.8,0.4,6.0,5.4,83.9,2.099,100,8.33,1024.6,51.9,17.7,85.4,7.3,4.0,455,1034,0.96,7.5
2013-07-08,Melbourne,4.4,1.0,7.6,12,26.0,3,11,17.0,9.0,1.0,0.0,14.1,2.4,7.5,14.1,-0.2,6.0,3.8,78.6,0.0,0,0.0,1032.1,26.7,19.1,85.8,7.4,3.0,455,1035,0.0,6.0
2013-07-09,Melbourne,0.0,2.6,8.2,3,24.0,3,1,17.0,11.0,0.0,0.0,12.6,0.9,6.0,12.6,-2.1,4.3,2.9,82.4,0.167,100,12.5,1034.6,27.8,19.3,111.4,9.5,5.0,455,1035,0.03,6.6
2013-07-10,Melbourne,0.0,1.8,9.5,5,43.0,3,5,15.0,22.0,0.0,0.0,14.4,-0.1,6.6,14.4,-2.9,4.8,2.2,75.6,0.033,100,4.17,1031.6,28.8,26.9,115.7,10.0,5.0,454,1036,0.06,7.0
2013-07-11,Melbourne,0.0,2.2,3.3,3,43.0,3,3,17.0,30.0,0.0,0.0,14.2,0.7,7.0,14.2,-1.0,5.9,4.5,85.0,0.0,0,0.0,1031.4,85.4,23.6,64.2,5.5,3.0,454,1037,0.1,10.3
2013-07-12,Melbourne,0.0,1.2,6.1,3,39.0,3,3,20.0,17.0,0.0,,16.0,3.5,10.3,16.0,1.3,9.3,6.3,77.3,0.0,0,0.0,1028.1,63.2,21.6,99.4,8.5,5.0,454,1037,0.13,11.7
2013-07-13,Melbourne,,2.0,0.0,5,43.0,5,5,19.0,15.0,,,13.6,8.7,11.7,13.6,7.5,11.6,9.5,86.3,6.402,100,8.33,1024.4,88.7,14.8,22.6,2.0,1.0,453,1038,0.17,13.9
2013-07-14,Melbourne,,1.4,0.0,3,70.0,3,3,35.0,41.0,,1.0,15.1,12.4,13.9,15.1,12.4,13.9,11.2,83.8,3.878,100,12.5,1018.1,89.4,16.7,17.8,1.5,1.0,453,1039,0.2,13.7
2013-07-15,Melbourne,18.0,1.2,5.7,3,43.0,6,12,20.0,9.0,1.0,0.0,17.6,11.0,13.7,17.6,11.0,13.7,10.2,79.8,1.003,100,4.17,1018.9,44.4,18.2,112.5,9.7,5.0,452,1039,0.23,12.6
2013-07-16,Melbourne,0.0,1.4,4.9,5,37.0,3,3,17.0,24.0,0.0,0.0,16.5,8.2,12.6,16.5,5.7,12.3,9.6,82.8,0.097,100,4.17,1021.6,58.8,21.1,106.8,9.2,5.0,452,1040,0.25,12.2
2013-07-17,Melbourne,0.0,1.8,3.8,3,63.0,3,3,22.0,26.0,0.0,0.0,16.8,8.7,12.2,16.8,7.0,11.7,9.3,83.3,0.0,0,0.0,1018.3,78.6,21.2,100.0,8.7,5.0,451,1041,0.3,16.7
2013-07-18,Melbourne,0.0,1.6,5.5,7,80.0,3,3,28.0,37.0,0.0,1.0,21.1,14.1,16.7,21.1,14.1,16.7,11.8,73.6,7.176,100,4.17,1008.3,68.3,17.3,93.4,8.0,5.0,451,1041,0.34,13.7
2013-07-19,Melbourne,7.0,4.4,7.4,3,59.0,3,6,39.0,35.0,1.0,,16.3,9.1,13.7,16.3,7.3,13.5,9.7,77.2,5.766,100,4.17,1003.2,57.3,14.5,72.8,6.3,4.0,450,1042,0.37,7.1
2013-07-20,Melbourne,,3.2,0.0,6,28.0,5,14,15.0,17.0,,,9.5,4.1,7.1,7.8,0.4,4.8,5.0,86.3,9.636,100,12.5,1004.3,73.0,16.0,51.5,4.5,3.0,449,1043,0.41,6.8
2013-07-21,Melbourne,,1.4,8.4,3,57.0,3,3,37.0,35.0,,1.0,10.1,4.7,6.8,10.1,-0.2,3.4,3.5,79.4,0.0,0,0.0,1010.5,38.1,19.5,103.3,9.0,5.0,449,1044,0.44,8.9
2013-07-22,Melbourne,20.0,1.4,4.9,6,46.0,3,7,11.0,19.0,1.0,1.0,12.4,5.8,8.9,12.4,3.0,7.3,4.2,73.7,0.095,100,4.17,1015.3,70.0,18.9,55.4,4.8,3.0,448,1044,0.48,9.9
2013-07-23,Melbourne,3.2,2.0,0.9,8,39.0,12,8,20.0,26.0,1.0,0.0,12.1,8.1,9.9,12.1,4.9,8.8,7.0,83.0,0.874,100,12.5,1024.8,86.3,12.9,50.5,4.4,3.0,447,1045,0.5,10.7
2013-07-24,Melbourne,0.0,0.6,0.8,8,26.0,11,8,7.0,19.0,0.0,0.0,13.1,9.0,10.7,13.1,7.6,10.3,6.1,73.7,0.0,0,0.0,1031.1,91.9,16.0,65.8,5.8,3.0,447,1046,0.54,7.8
2013-07-25,Melbourne,0.0,2.0,3.3,3,70.0,3,3,31.0,31.0,0.0,0.0,11.9,1.9,7.8,11.9,-0.3,5.6,4.1,78.3,0.0,0,0.0,1026.6,73.5,20.7,65.8,5.6,2.0,446,1047,0.58,10.6
2013-07-26,Melbourne,0.6,2.2,6.3,3,54.0,3,6,33.0,22.0,0.0,,14.6,8.1,10.6,14.6,3.8,9.0,6.5,76.6,0.567,100,4.17,1024.9,62.6,18.9,84.4,7.3,4.0,445,1047,0.61,10.7
2013-07-27,Melbourne,,2.2,4.0,3,67.0,5,5,22.0,37.0,,,13.9,7.1,10.7,13.9,4.5,9.5,5.8,72.6,0.0,0,0.0,1024.8,82.0,22.3,83.3,7.1,4.0,444,1048,0.64,13.2
2013-07-28,Melbourne,,4.4,1.6,3,70.0,3,3,37.0,37.0,,1.0,16.7,11.1,13.2,16.7,11.1,13.2,5.6,60.6,0.612,100,4.17,1018.4,82.7,25.5,32.5,2.7,1.0,444,1049,0.68,13.6
2013-07-29,Melbourne,5.0,2.8,9.6,3,43.0,3,6,26.0,24.0,1.0,1.0,18.1,10.5,13.6,18.1,10.5,13.6,8.8,74.3,3.728,100,8.33,1016.5,22.5,16.7,133.7,11.6,5.0,443,1050,0.71,10.4
2013-07-30,Melbourne,2.2,2.2,7.6,13,35.0,13,10,17.0,13.0,1.0,0.0,14.1,5.1,10.4,14.1,2.9,10.0,5.6,73.9,0.073,100,8.33,1021.7,49.2,17.4,129.3,11.2,5.0,442,1051,0.75,8.0
2013-07-31,Melbourne,0.0,2.4,8.8,3,20.0,3,12,9.0,6.0,0.0,0.0,13.5,1.9,8.0,13.5,-0.9,7.0,3.5,75.6,0.074,100,8.33,1024.0,44.2,18.9,132.5,11.5,5.0,441,1051,0.77,8.3
2013-08-01,Melbourne,0.0,2.0,8.2,3,41.0,3,6,20.0,24.0,0.0,0.0,13.2,4.7,8.3,13.2,1.6,6.6,3.1,71.4,0.0,0,0.0,1020.9,45.9,17.9,135.8,11.7,5.0,440,1052,0.81,8.9
2013-08-02,Melbourne,0.0,3.8,5.0,3,67.0,3,14,50.0,30.0,0.0,,13.1,6.9,8.9,13.1,2.5,6.4,3.5,69.3,1.876,100,8.33,1012.3,71.6,17.3,79.3,6.9,4.0,439,1053,0.84,8.7
2013-08-03,Melbourne,,2.2,2.3,3,67.0,3,3,33.0,44.0,,,11.4,5.6,8.7,11.4,1.4,6.8,4.9,77.6,4.841,100,4.17,1010.5,63.0,16.0,79.6,7.0,4.0,438,1054,0.87,10.1
2013-08-04,Melbourne,,1.2,5.7,13,39.0,14,14,17.0,22.0,,1.0,13.0,6.5,10.1,13.0,3.2,9.0,5.5,73.7,0.424,100,8.33,1012.0,78.0,17.8,60.7,5.5,3.0,437,1055,0.91,12.4
2013-08-05,Melbourne,17.0,2.2,2.7,3,69.0,3,3,28.0,35.0,1.0,1.0,15.2,10.1,12.4,15.2,10.1,12.4,7.7,73.6,0.191,100,8.33,1009.7,68.7,20.3,121.1,10.6,5.0,436,1056,0.94,11.7
2013-08-06,Melbourne,6.2,3.6,6.1,12,69.0,14,13,26.0,26.0,1.0,0.0,14.1,7.1,11.7,14.1,4.6,11.2,6.1,69.7,2.208,100,12.5,1007.3,50.9,16.6,117.2,10.0,5.0,435,1056,0.97,8.1
2013-08-07,Melbourne,0.8,2.2,2.5,5,41.0,3,3,24.0,24.0,0.0,1.0,12.7,5.0,8.1,12.7,1.4,6.2,5.0,81.4,8.903,100,8.33,1010.5,73.4,14.8,86.2,7.4,5.0,434,1057,0.0,8.5
2013-08-08,Melbourne,15.8,2.2,7.1,3,44.0,15,10,20.0,11.0,1.0,1.0,12.4,5.2,8.5,12.4,2.3,6.8,5.3,81.1,4.198,100,8.33,1015.9,47.1,16.0,143.0,12.3,5.0,433,1058,0.04,9.3
2013-08-09,Melbourne,6.4,4.4,0.4,3,87.0,3,3,57.0,56.0,1.0,,10.9,7.4,9.3,10.9,3.0,6.6,6.0,80.1,3.265,100,16.67,1011.9,81.5,16.6,43.4,3.8,2.0,432,1059,0.08,11.3
2013-08-10,Melbourne,,2.0,9.5,3,44.0,6,13,15.0,22.0,,,16.2,8.1,11.3,16.2,5.4,10.4,6.1,71.8,0.0,0,0.0,1015.5,37.8,17.1,145.0,12.5,6.0,431,1060,0.11,10.7
2013-08-11,Melbourne,,2.6,8.1,3,59.0,3,6,31.0,31.0,,0.0,15.0,6.1,10.7,15.0,3.6,9.7,6.5,75.8,0.0,0,0.0,1012.6,21.8,17.3,150.6,12.9,6.0,429,1061,0.15,10.7
2013-08-12,Melbourne,0.0,2.6,9.2,15,87.0,14,15,30.0,48.0,0.0,1.0,13.4,6.3,10.7,13.4,4.9,9.9,5.0,68.8,0.546,100,4.17,1003.6,54.1,18.2,89.0,7.6,4.0,428,1062,0.18,10.9
2013-08-13,Melbourne,1.6,4.0,10.1,3,59.0,3,7,22.0,30.0,1.0,0.0,15.1,6.6,10.9,15.1,3.5,9.8,5.0,67.6,0.118,100,8.33,1009.2,35.4,18.4,155.7,13.4,6.0,427,1062,0.22,10.5
2013-08-14,Melbourne,0.0,4.0,2.6,15,80.0,3,13,35.0,33.0,0.0,1.0,13.5,5.7,10.5,13.5,2.5,9.4,5.1,69.8,1.044,100,12.5,1006.7,61.0,17.6,63.2,5.5,3.0,426,1063,0.25,10.3
2013-08-15,Melbourne,1.2,3.0,7.8,3,54.0,14,3,20.0,26.0,1.0,0.0,15.5,5.5,10.3,15.5,2.6,9.3,4.8,69.7,0.0,0,0.0,1018.6,52.0,18.6,147.9,13.0,6.0,425,1064,0.29,12.0
2013-08-16,Melbourne,0.0,4.4,8.0,3,93.0,3,5,46.0,50.0,0.0,,16.2,8.4,12.0,16.2,4.2,10.9,4.5,61.4,0.049,100,4.17,1010.0,60.1,19.7,166.0,14.4,6.0,423,1065,0.32,10.8
2013-08-17,Melbourne,,4.8,6.3,3,59.0,3,7,19.0,31.0,,,14.3,7.7,10.8,14.3,4.5,9.8,4.9,68.3,0.616,100,8.33,1006.2,48.3,15.2,117.5,10.3,5.0,422,1066,0.36,12.3
2013-08-18,Melbourne,,4.0,6.9,6,74.0,3,6,44.0,39.0,,0.0,16.2,9.0,12.3,16.2,5.6,12.0,6.2,66.7,0.219,100,4.17,1005.2,54.5,16.3,92.9,8.2,4.0,421,1067,0.39,7.8
2013-08-19,Melbourne,0.6,4.8,8.3,13,59.0,7,15,17.0,41.0,0.0,0.0,11.3,4.5,7.8,11.3,0.6,5.1,1.5,65.3,0.473,100,8.33,1010.1,64.6,18.9,56.1,4.8,2.0,420,1067,0.43,7.0
2013-08-20,Melbourne,0.6,3.4,6.7,15,52.0,13,15,31.0,30.0,0.0,0.0,10.6,3.3,7.0,10.6,-0.2,4.3,3.3,77.8,0.366,100,8.33,1015.4,61.6,16.1,93.5,8.0,4.0,418,1068,0.47,8.9
2013-08-21,Melbourne,0.2,2.0,7.2,6,50.0,3,6,19.0,26.0,0.0,0.0,13.1,4.1,8.9,13.1,1.2,7.4,4.4,74.8,0.055,100,4.17,1013.7,74.2,16.5,127.1,11.1,5.0,417,1069,0.5,10.8
2013-08-22,Melbourne,0.0,2.8,3.8,13,48.0,14,6,28.0,19.0,0.0,1.0,13.9,8.6,10.8,13.9,5.7,9.8,5.9,72.6,1.797,100,8.33,1007.5,93.8,16.7,65.3,5.5,3.0,416,1070,0.53,11.7
2013-08-23,Melbourne,3.2,3.0,0.2,15,63.0,13,13,31.0,35.0,1.0,,13.9,9.7,11.7,13.9,7.6,11.5,8.7,82.4,1.896,100,12.5,1010.5,83.9,15.7,77.0,6.7,3.0,414,1071,0.57,11.9
2013-08-24,Melbourne,,2.0,1.7,3,31.0,13,15,15.0,17.0,,,15.2,9.7,11.9,15.2,8.5,11.8,8.7,81.0,0.016,100,4.17,1021.6,80.6,18.3,107.3,9.2,5.0,413,1072,0.6,12.9
